gender,age,salary,numberOfMonths,city,numberOfActiveDependants,numberOfJobsChanged,avgDuration,status
M,44,3238,237,Riyadh,0,3,79,0
M,59,7250,355,Riyadh,0,8,44.375,0
M,52,12405.71,383,Riyadh,0,2,191.5,0
M,44,6834.67,251,Taif,0,4,62.75,0
M,46,15625,241,Makkah,0,7,34.4285714285714,0
M,44,20906,322,Aljoubail,0,5,64.4,0
M,48,18378,295,Riyadh,0,2,147.5,0
M,49,26725,328,Dhahran,0,4,82,0
M,49,5000,234,Dammam,0,7,33.4285714285714,0
M,48,18481,324,Dhahran,0,4,81,0
M,60,56250,401,Khobar,0,4,100.25,0
M,55,27222.95,243,Dammam,0,6,40.5,0
M,57,12615,444,Riyadh,0,3,148,0
M,57,8000,423,Jeddeh,0,5,84.6,0
M,59,12962.5,227,Dammam,0,7,32.4285714285714,0
M,50,25665.43,278,Riyadh,0,4,69.5,0
M,47,40625,254,Jeddeh,0,6,42.3333333333333,0
F,52,44498,259,Dhahran,0,10,25.9,0
M,52,3000,43,Riyadh,0,2,21.5,0
M,42,8483.75,217,Makkah,0,4,54.25,0
M,53,13315.92,373,Riyadh,0,7,53.2857142857143,0
M,71,3000,350,Tarot,1,4,87.5,0
M,42,18512.5,260,Jeddeh,0,5,52,0
M,51,6500,226,Jeddeh,0,7,32.2857142857143,0
M,60,31962.5,492,Jeddeh,0,4,123,0
M,47,21650,308,Khobar,0,6,51.3333333333333,0
M,52,6150,158,Makkah,0,4,39.5,0
M,61,29895.9,371,Jeddeh,0,6,61.8333333333333,0
M,47,3150,275,Madinah Almonwarah,0,7,39.2857142857143,0
M,53,3000,290,Tabuk,0,6,48.3333333333333,0
M,40,3000,257,Jeddeh,0,3,85.6666666666667,0
M,34,3000,209,Jeddeh,0,3,69.6666666666667,0
M,49,3000,289,Makkah,0,9,32.1111111111111,0
M,54,53162.09,411,Jeddeh,0,11,37.3636363636364,0
M,45,17675,279,Jeddeh,0,4,69.75,0
M,42,500,261,Jeddeh,0,3,87,0
M,60,3000,203,Jeddeh,0,16,12.6875,0
M,59,33120.94,198,Jeddeh,0,8,24.75,0
M,68,6155.89,91,Khobar,0,2,45.5,0
M,51,5800,316,Jeddeh,0,3,105.333333333333,0
F,54,5000,299,Khobar,0,13,23,0
M,67,10230,267,Jeddeh,0,3,89,0
M,46,3000,327,Alahsa,0,3,109,0
F,51,12500,247,Aljoubail,0,13,19,0
M,52,4550,360,Riyadh,0,7,51.4285714285714,0
M,57,18518.75,441,Dhahran,0,2,220.5,0
M,54,24730,328,Taif,0,4,82,0
M,38,3500,230,Riyadh,0,6,38.3333333333333,0
M,44,3750,294,Riyadh,0,8,36.75,0
M,48,30031,323,Dhahran,0,6,53.8333333333333,0
M,42,1500,155,Jeddeh,0,8,19.375,0
M,47,23236,260,Jeddeh,0,2,130,0
M,47,2000,206,Jeddeh,0,3,68.6666666666667,0
M,56,15000,164,Jeddeh,0,4,41,0
M,65,3000,70,Jeddeh,0,3,23.3333333333333,0
M,68,3000,87,Jeddeh,0,3,29,0
M,60,47833.33,381,Riyadh,0,2,190.5,0
M,48,22750,287,Jeddeh,0,2,143.5,0
M,54,16879.25,373,Riyadh,0,4,93.25,0
M,47,10609,281,Jeddeh,0,4,70.25,0
M,56,21696.86,349,Tabuk,0,6,58.1666666666667,0
M,55,20270,343,Riyadh,0,3,114.333333333333,0
F,56,3000,274,Jeddeh,0,3,91.3333333333333,0
M,52,23474.5,343,Taif,0,4,85.75,0
M,50,26956.25,298,Yanba a Alsyenayeah,0,4,74.5,0
M,49,45000,273,Riyadh,0,3,91,0
M,47,34418.75,273,Aljoubail,0,5,54.6,0
M,45,1500,262,Anak,0,7,37.4285714285714,0
M,46,3500,219,Khobar,0,6,36.5,0
M,49,7875,255,Dammam,0,5,51,0
M,53,41625,348,Riyadh,0,3,116,0
M,51,28518.75,347,Dhahran,0,3,115.666666666667,0
M,48,14963.75,358,Dammam,0,3,119.333333333333,0
M,44,3000,233,Hail,0,13,17.9230769230769,0
M,45,18413.75,294,Riyadh,0,4,73.5,0
M,50,18968.75,352,Dammam,0,3,117.333333333333,0
M,67,22675,494,Dhahran,0,3,164.666666666667,0
M,54,7845,172,Riyadh,0,2,86,0
M,56,45000,463,Dhahran,0,3,154.333333333333,0
M,48,4841,311,Dammam,0,8,38.875,0
M,45,10635,278,Khobar,0,3,92.6666666666667,0
M,49,24375,283,Dammam,0,3,94.3333333333333,0
M,45,6159,263,Dammam,0,7,37.5714285714286,0
M,42,17094,260,Riyadh,0,6,43.3333333333333,0
M,46,5850,231,Tarot,0,6,38.5,0
M,59,45000,328,Jeddeh,0,4,82,0
M,66,9625,182,Jeddeh,3,5,36.4,0
M,59,1875,246,Riyadh,0,5,49.2,0
M,45,30000,236,Riyadh,0,5,47.2,0
M,51,7558,319,Dammam,0,4,79.75,0
M,46,34018,258,Riyadh,0,3,86,0
M,48,17102.17,296,Rabegh,0,4,74,0
M,55,18192.65,405,Jeddeh,0,5,81,0
M,45,17385,253,Aleeth,0,6,42.1666666666667,0
M,43,8580,276,Dammam,0,2,138,0
M,43,12133,267,Makkah,0,5,53.4,0
M,55,4125,290,Khobar,0,5,58,0
M,58,6000,144,Alqateef,0,6,24,0
M,49,8580,358,Dammam,0,2,179,0
M,56,5250,259,Dammam,0,6,43.1666666666667,0
F,56,5021.86,379,Jeddeh,0,2,189.5,0
M,46,17950.59,237,Riyadh,0,3,79,0
M,49,6885,269,Riyadh,0,8,33.625,0
M,52,22852.67,316,Yanba a Alsyenayeah,3,7,45.1428571428571,0
M,55,6500,395,Jeddeh,0,6,65.8333333333333,0
M,49,22533.75,262,Dammam,0,3,87.3333333333333,0
M,44,4595,160,Dammam,0,8,20,0
M,44,21165,270,Jeddeh,0,3,90,0
M,44,3000,190,Riyadh,0,5,38,0
M,42,5125,234,Jeddeh,0,4,58.5,0
M,50,30987.5,270,Jeddeh,0,5,54,0
M,51,11974.91,226,Aljoubail,0,3,75.3333333333333,0
M,41,13365,267,Taif,0,4,66.75,0
M,49,39366.25,278,Tabuk,0,7,39.7142857142857,0
M,51,3500,39,Dammam,0,2,19.5,0
M,51,20037,341,Aljoubail,0,2,170.5,0
M,43,8652.83,269,Khobar,0,4,67.25,0
M,45,17593,250,Jeddeh,0,6,41.6666666666667,0
M,45,19236,206,Khobar,0,4,51.5,0
F,56,8138,297,Jeddeh,0,20,14.85,0
M,55,4055,301,Dammam,0,7,43,0
M,68,3000,300,Alahsa,3,4,75,0
M,73,3000,290,Khobar,3,5,58,0
M,44,3000,84,Jeddeh,0,15,5.6,0
M,53,5045,268,Taif,0,3,89.3333333333333,0
M,44,7515,185,Dammam,0,5,37,0
M,42,5370,239,Jeddeh,0,7,34.1428571428571,0
M,48,41100,272,Dhahran,0,4,68,0
M,54,35706,273,Dammam,0,8,34.125,0
M,65,4400,338,Khobar,3,8,42.25,0
M,51,25650,343,Jeddeh,0,5,68.6,0
M,58,8580,314,Alahsa,0,4,78.5,0
M,51,56250,317,Dhahran,0,10,31.7,0
M,40,8945,214,Dammam,0,11,19.4545454545455,0
M,56,18518.75,360,Jeddeh,0,3,120,0
M,52,5715,326,Alahsa,0,2,163,0
M,52,36312.5,348,Dhahran,0,4,87,0
M,45,22662,264,Taif,0,3,88,0
M,43,6000,252,Jeddeh,0,10,25.2,0
M,50,24175,312,Dhahran,0,4,78,0
M,47,4000,188,Riyadh,0,5,37.6,0
M,54,3050,66,Alahsa,0,2,33,0
M,47,13451.25,305,Dammam,0,5,61,0
M,54,3000,387,Dammam,0,3,129,0
M,43,3000,73,Alahsa,0,2,36.5,0
M,43,11658.8,220,Jeddeh,0,6,36.6666666666667,0
M,57,3000,259,Yanba a,0,12,21.5833333333333,0
M,57,3000,377,Jeddeh,0,8,47.125,0
F,44,3500,80,Jeddeh,0,3,26.6666666666667,0
M,43,45000,234,Riyadh,0,6,39,0
M,60,4180,266,Jeddeh,0,11,24.1818181818182,0
M,46,16902.67,322,Jeddeh,0,5,64.4,0
M,44,22500,245,Riyadh,0,5,49,0
M,64,3930,322,Riyadh,0,4,80.5,0
M,54,4375,172,Riyadh,0,7,24.5714285714286,0
M,57,6945,400,Taif,0,4,100,0
M,59,10109.38,267,Taif,0,3,89,0
M,47,31052,292,Riyadh,0,4,73,0
F,53,45115,293,Riyadh,0,3,97.6666666666667,0
M,52,35604,388,Yanba a,0,3,129.333333333333,0
M,63,3050,386,Dammam,3,8,48.25,0
M,58,22274,315,Aljoubail,0,2,157.5,0
M,52,8725,312,Riyadh,0,5,62.4,0
M,46,20981,179,Dammam,0,2,89.5,0
M,39,15000,262,Dammam,0,3,87.3333333333333,0
M,60,3000,60,Makkah,0,2,30,0
M,49,12015,324,Aljoubail,0,4,81,0
M,44,9095,259,Khobar,0,4,64.75,0
M,59,47362.5,494,Dhahran,0,4,123.5,0
M,48,3241,81,Taif,0,7,11.5714285714286,0
M,54,34537.5,361,Dammam,0,4,90.25,0
M,53,4583.7,20,Riyadh,0,3,6.66666666666667,0
M,44,3937.5,76,Makkah,0,5,15.2,0
M,46,18110,298,Khobar,0,5,59.6,0
M,46,27268,264,Khobar,0,2,132,0
M,46,10938,271,Buraydah,0,3,90.3333333333333,0
M,52,23415,379,Aljoubail,0,2,189.5,0
M,45,24403,258,Aljoubail,0,3,86,0
M,54,36312.5,320,Riyadh,0,3,106.666666666667,0
M,73,5474,73,Dammam,0,4,18.25,0
M,57,13975,362,Jeddeh,0,8,45.25,0
M,49,22500,240,Jeddeh,0,6,40,0
M,48,9000,255,Aljoubail,0,6,42.5,0
M,52,4500,101,Riyadh,0,10,10.1,0
M,45,3230,208,Riyadh,0,2,104,0
M,67,5375,386,Riyadh,0,3,128.666666666667,0
M,58,151100,437,Dhahran,0,11,39.7272727272727,0
M,49,3300,282,Alahsa,0,9,31.3333333333333,0
M,44,3000,199,Jeddeh,0,11,18.0909090909091,0
M,42,3500,144,Jeddeh,0,12,12,0
M,39,3500,101,Riyadh,0,9,11.2222222222222,0
M,49,15000,323,Alahsa,3,5,64.6,0
M,71,45000,218,Riyadh,3,6,36.3333333333333,0
M,64,3300,107,Riyadh,0,2,53.5,0
M,41,5401,250,Khobar,0,3,83.3333333333333,0
M,44,4500,95,Dammam,0,7,13.5714285714286,0
M,77,3000,85,Aljoubail,0,5,17,0
M,41,6641,238,Jeddeh,0,8,29.75,0
M,59,12475,148,Riyadh,0,5,29.6,0
M,40,4455,240,Alqateef,0,16,15,0
M,64,27486,401,Riyadh,0,5,80.2,0
M,60,32305,412,Jeddeh,3,12,34.3333333333333,0
M,49,12162.83,333,Jeddeh,0,5,66.6,0
M,55,5500,396,Aljoubail,0,10,39.6,0
M,53,27500,180,Riyadh,0,3,60,0
M,46,8900,210,Dammam,0,6,35,0
M,49,11875,297,Dammam,0,3,99,0
M,47,34342.13,315,Khobar,0,5,63,0
M,58,23969.17,358,Jeddeh,4,10,35.8,0
M,57,19115.83,411,Jeddeh,3,10,41.1,0
M,62,15000,328,Jeddeh,0,9,36.4444444444444,0
M,48,5164,253,Sayhat,0,5,50.6,0
M,50,16998.75,321,Makkah,0,4,80.25,0
M,46,3750,147,Jeddeh,0,7,21,0
M,50,36312.5,324,Dhahran,0,6,54,0
M,64,4375,17,Riyadh,0,2,8.5,0
M,37,39875,74,Madinah Almonwarah,0,4,18.5,0
M,63,4500,372,Aljoubail,3,6,62,0
M,43,3813,227,Alqateef,0,11,20.6363636363636,0
M,49,11495,341,Hail,0,7,48.7142857142857,0
M,48,22675,312,Dhahran,0,4,78,0
M,46,6250,190,Dammam,0,6,31.6666666666667,0
F,56,7845,271,Jeddeh,0,4,67.75,0
M,60,49593.75,312,Jeddeh,0,3,104,0
M,47,12125.7,270,Jeddeh,0,6,45,0
M,50,12364,332,Dammam,0,4,83,0
M,53,18210,328,Aljoubail,0,2,164,0
M,60,5000,130,Riyadh,0,5,26,0
M,59,10335,443,Jeddeh,0,6,73.8333333333333,0
M,43,16902.67,271,Jeddeh,0,3,90.3333333333333,0
M,52,17065,336,Dammam,0,3,112,0
M,47,3000,146,Riyadh,0,3,48.6666666666667,0
M,58,26012.5,366,Dammam,0,3,122,0
M,47,56250,268,Dhahran,0,3,89.3333333333333,0
M,50,21610,307,Khobar,0,4,76.75,0
M,48,50437.5,278,Dhahran,0,4,69.5,0
M,53,42397,262,Dhahran,0,4,65.5,0
M,58,3993,304,Beshah,0,5,60.8,0
M,52,9875,323,Buraydah,0,3,107.666666666667,0
M,53,11351.25,322,Jeddeh,0,4,80.5,0
M,55,4688,93,Kharj,0,2,46.5,0
M,64,3000,322,Dammam,3,5,64.4,0
M,43,15750,245,Jeddeh,0,4,61.25,0
M,51,3000,13,Riyadh,0,2,6.5,0
M,71,3500,216,Taif,0,6,36,0
M,52,22212.5,313,Riyadh,0,4,78.25,0
M,45,63418.75,246,Jeddeh,0,6,41,0
M,47,5011,273,Dowadmi,0,10,27.3,0
M,49,33125,303,Riyadh,0,5,60.6,0
M,51,46388,242,Riyadh,0,12,20.1666666666667,0
F,48,27875,282,Jeddeh,0,3,94,0
M,49,38000,284,Abha,0,5,56.8,0
M,63,3000,187,Alahsa,0,3,62.3333333333333,0
M,42,7845,264,Alahsa,0,4,66,0
M,55,14515,337,Alahsa,0,2,168.5,0
M,44,5756,269,Khobar,0,13,20.6923076923077,0
M,68,1500,97,Alahsa,0,11,8.81818181818182,0
M,49,28823,321,Dammam,0,6,53.5,0
M,49,18762.5,338,Dhahran,0,2,169,0
M,58,3000,280,Dhahran,0,4,70,0
M,56,8613,395,Jeddeh,0,7,56.4285714285714,0
M,51,16237.5,311,Jeddeh,0,4,77.75,0
M,41,18378,252,Riyadh,0,3,84,0
M,52,3000,55,Riyadh,0,6,9.16666666666667,0
M,58,3050,107,Riyadh,0,2,53.5,0
M,58,45000,436,Rabegh,0,4,109,0
M,55,23935.67,274,Jeddeh,0,3,91.3333333333333,0
M,55,22675,383,Dhahran,0,3,127.666666666667,0
M,50,16800,293,Rabegh,0,3,97.6666666666667,0
M,49,16675,293,Rabegh,0,3,97.6666666666667,0
M,48,32243.75,325,Dhahran,0,3,108.333333333333,0
M,48,20372,331,Dammam,0,4,82.75,0
M,46,35112.5,265,Aljoubail,0,3,88.3333333333333,0
M,49,12650,331,Dammam,0,4,82.75,0
M,56,9685.1,335,Taif,0,5,67,0
M,48,29242.07,254,Tabuk,0,4,63.5,0
M,47,3000,161,Jeddeh,0,4,40.25,0
M,51,6620,326,Dammam,0,8,40.75,0
M,59,4372,295,Dammam,0,2,147.5,0
M,55,3000,61,Riyadh,0,3,20.3333333333333,0
M,91,1500,185,Alahsa,2,2,92.5,0
M,47,12500,297,Dammam,0,3,99,0
M,52,8125,276,Riyadh,0,7,39.4285714285714,0
M,44,20000,282,Dammam,0,5,56.4,0
M,42,10600,266,Dammam,0,6,44.3333333333333,0
M,49,11000,209,Riyadh,0,10,20.9,0
M,61,31118.75,482,Dhahran,0,6,80.3333333333333,0
M,52,4903,264,Riyadh,0,5,52.8,0
M,58,31962.5,324,Dammam,0,2,162,0
M,56,2100,3,Dammam,0,2,1.5,0
M,61,35056,418,Yanba a,0,4,104.5,0
M,52,5715,258,Onaizah,0,7,36.8571428571429,0
M,49,16000,262,Taif,0,6,43.6666666666667,0
M,47,12250,302,Jeddeh,0,4,75.5,0
M,56,10311,370,Dammam,0,4,92.5,0
M,60,3000,148,Riyadh,0,7,21.1428571428571,0
M,46,33168.75,259,Dhahran,0,2,129.5,0
M,52,22336.67,314,Jeddeh,0,3,104.666666666667,0
M,54,49812.5,413,Dhahran,0,4,103.25,0
M,54,3500,42,Dammam,0,2,21,0
M,61,45000,372,Dammam,0,4,93,0
F,47,21325,279,Dhahran,0,5,55.8,0
M,61,40805.8,419,Riyadh,0,2,209.5,0
M,50,52537.5,259,Jeddeh,0,6,43.1666666666667,0
M,45,28678.75,59,Riyadh,0,5,11.8,0
M,55,12935,441,Aljoubail,0,4,110.25,0
M,61,56250,506,Dhahran,0,12,42.1666666666667,0
M,49,4500,34,Jeddeh,0,2,17,0
M,43,19011,281,Dammam,0,5,56.2,0
M,64,45000,376,Aljoubail,3,5,75.2,0
F,66,4000,146,Riyadh,0,4,36.5,0
M,46,5000,211,Khobar,0,8,26.375,0
M,69,4000,223,Jeddeh,2,7,31.8571428571429,0
M,45,8750,276,Khobar,0,5,55.2,0
M,60,25033,395,Aljoubail,0,3,131.666666666667,0
M,51,15356,251,Riyadh,0,7,35.8571428571429,0
M,49,37500,285,Dammam,0,4,71.25,0
M,62,3000,101,Tarot,0,3,33.6666666666667,0
M,56,16915,420,Aljoubail,4,12,35,0
M,43,21024.26,170,,0,6,28.3333333333333,0
M,56,4000,304,Dammam,0,3,101.333333333333,0
M,49,3268,280,Dammam,0,3,93.3333333333333,0
M,56,25650,367,Khobar,0,5,73.4,0
M,50,15860,219,Riyadh,0,3,73,0
M,54,10040,358,Jeddeh,0,2,179,0
F,48,3000,150,Khobar,0,11,13.6363636363636,0
M,44,5198,256,Dammam,0,7,36.5714285714286,0
M,55,6945,326,Riyadh,0,2,163,0
M,43,3000,217,Riyadh,0,0,0,0
M,52,6000,365,Khobar,0,6,60.8333333333333,0
M,68,5000,389,Jeddeh,3,12,32.4166666666667,0
M,63,3000,13,Hail,0,2,6.5,0
M,48,17318.04,279,Dammam,0,5,55.8,0
M,43,9966.67,172,Dammam,0,8,21.5,0
M,45,3000,76,Jeddeh,0,7,10.8571428571429,0
F,44,19631,279,Dhahran,0,4,69.75,0
M,48,35810,267,Yanba a,0,3,89,0
M,49,44612.5,280,Jeddeh,0,2,140,0
M,63,4630,141,Alahsa,0,4,35.25,0
M,46,7407,259,Jeddeh,0,8,32.375,0
M,66,5210,326,Hafer Albaten,0,8,40.75,0
M,59,54568.75,398,Dhahran,0,9,44.2222222222222,0
F,50,23733.75,267,Makkah,0,4,66.75,0
M,52,36312.5,350,Dhahran,0,7,50,0
M,44,23518.75,250,Dammam,0,5,50,0
M,54,3500,39,Dammam,0,2,19.5,0
M,47,21293.75,170,Alahsa,0,2,85,0
M,46,9930,270,Alahsa,0,3,90,0
M,49,20000,312,Riyadh,0,3,104,0
M,44,9000,197,Dammam,0,8,24.625,0
M,69,3000,78,Tabuk,0,2,39,0
M,71,3000,112,Alwajh,0,2,56,0
M,41,23181,260,Dhahran,0,4,65,0
M,52,5000,182,Jeddeh,0,5,36.4,0
M,70,3000,96,Jeddeh,0,2,48,0
F,41,3000,257,Jeddeh,0,5,51.4,0
M,65,12431.5,407,Jeddeh,0,6,67.8333333333333,0
M,42,17990,194,Jeddeh,0,11,17.6363636363636,0
M,49,8580,260,Riyadh,0,4,65,0
M,41,19181.37,264,Jeddeh,0,5,52.8,0
M,46,40550,238,Dammam,0,5,47.6,0
M,61,18706,494,Dhahran,0,4,123.5,0
M,55,1950,81,Jeddeh,0,3,27,0
M,50,21193.75,362,Dhahran,0,2,181,0
M,49,4740.8,288,Khobar,0,4,72,0
M,64,22094,287,Riyadh,3,8,35.875,0
M,54,3000,194,Alahsa,0,10,19.4,0
M,56,54450,312,Jeddeh,0,4,78,0
M,48,12500,227,Jeddeh,0,6,37.8333333333333,0
M,47,13715,268,Alahsa,0,4,67,0
M,51,22337.5,383,Alkhafji,0,3,127.666666666667,0
M,55,26012.5,402,Dammam,0,4,100.5,0
M,47,19556,266,Dhahran,0,4,66.5,0
M,55,24531,383,Jeddeh,0,3,127.666666666667,0
M,50,10234,308,Riyadh,0,2,154,0
M,44,5620,192,Dammam,0,14,13.7142857142857,0
M,50,15038,279,Riyadh,0,2,139.5,0
M,50,14787.5,322,Dammam,0,4,80.5,0
F,52,3450,299,Alahsa,0,2,149.5,0
M,43,7000,247,Dammam,0,8,30.875,0
M,60,17358.75,329,Jeddeh,0,5,65.8,0
M,53,3300,25,Dammam,0,3,8.33333333333333,0
M,49,35118.75,328,Dhahran,0,3,109.333333333333,0
M,50,21173.75,238,Sayhat,0,4,59.5,0
M,50,6879,248,Riyadh,0,8,31,0
M,49,13687.5,313,Alkhabra,0,6,52.1666666666667,0
M,44,9250,284,Riyadh,0,3,94.6666666666667,0
M,43,8531,277,Khobar,0,3,92.3333333333333,0
M,60,30362.5,472,Dhahran,0,3,157.333333333333,0
M,63,5500,417,Jeddeh,2,8,52.125,0
M,48,16001.25,337,Jeddeh,0,2,168.5,0
M,49,4400,257,Dammam,0,7,36.7142857142857,0
M,47,12266.25,230,Dammam,0,9,25.5555555555556,0
M,47,45000,293,Onaizah,0,3,97.6666666666667,0
M,49,18711,282,Tabuk,0,3,94,0
M,47,8633,271,Riyadh,0,2,135.5,0
M,47,20243.75,290,Dhahran,0,4,72.5,0
F,43,35937.5,290,Dhahran,0,5,58,0
M,58,3712,76,Jeddeh,0,2,38,0
M,48,6314.67,270,Alwajh,0,5,54,0
M,65,3104,128,Jeddeh,0,3,42.6666666666667,0
M,69,3000,439,Dammam,2,11,39.9090909090909,0
M,62,3000,265,Jeddeh,0,14,18.9285714285714,0
M,44,31250,161,Riyadh,0,0,0,0
M,57,12188.75,442,Dhahran,0,5,88.4,0
M,53,7339.5,252,Riyadh,0,3,84,0
M,46,14821.89,308,Albahah,0,5,61.6,0
F,55,5870,298,Riyadh,0,2,149,0
M,60,5589,429,Jeddeh,0,9,47.6666666666667,0
M,53,32600,328,Dammam,0,4,82,0
M,58,8125,466,Jeddeh,0,5,93.2,0
M,57,1500,394,Dammam,0,7,56.2857142857143,0
M,44,13995,281,Khamais Moshait,0,5,56.2,0
M,46,15000,285,Jeddeh,0,8,35.625,0
M,45,5811.67,255,Jeddeh,0,6,42.5,0
M,53,21825,329,Riyadh,0,4,82.25,0
M,55,26775,321,Jeddeh,0,5,64.2,0
M,46,5977,238,Riyadh,0,8,29.75,0
M,44,15115,270,Aljoubail,0,6,45,0
M,45,18378,244,Jeddeh,0,5,48.8,0
F,62,9662,390,Jeddeh,0,8,48.75,0
M,44,16885.17,264,Aljoubail,0,3,88,0
M,56,8525,416,Dhahran,0,3,138.666666666667,0
M,57,22675,443,Dhahran,0,2,221.5,0
M,51,3000,104,Riyadh,0,5,20.8,0
M,58,24785,323,Riyadh,0,5,64.6,0
M,57,15000,415,Riyadh,0,6,69.1666666666667,0
M,46,3500,84,Khobar,0,0,0,0
M,51,3000,76,Khobar,0,7,10.8571428571429,0
M,57,22675,396,Jeddeh,0,5,79.2,0
M,50,10000,215,Yanba a Alsyenayeah,0,8,26.875,0
M,51,16712.68,342,Dammam,0,5,68.4,0
M,51,3625,141,Taif,0,4,35.25,0
M,47,18050,293,Dhahran,0,4,73.25,0
M,48,16172.5,319,Alahsa,0,4,79.75,0
M,46,4958.33,288,Dammam,0,6,48,0
M,53,22675,338,Dhahran,0,2,169,0
M,50,8090,359,Makkah,0,3,119.666666666667,0
M,55,5269,321,Dammam,0,11,29.1818181818182,0
M,61,32950,175,,0,5,35,0
M,66,3500,301,Khobar,3,12,25.0833333333333,0
M,63,4715,391,Riyadh,0,13,30.0769230769231,0
M,51,3700,69,Riyadh,0,6,11.5,0
M,52,50791,6,Riyadh,0,2,3,0
M,48,6200,225,Dammam,0,7,32.1428571428571,0
M,71,3000,61,Dammam,0,4,15.25,0
M,61,8580,328,Buraydah,0,3,109.333333333333,0
M,60,19131,493,Khobar,0,4,123.25,0
M,47,49393.75,328,Dhahran,0,6,54.6666666666667,0
M,46,3000,49,Jeddeh,0,5,9.8,0
M,58,14956,466,Jeddeh,0,6,77.6666666666667,0
M,46,23238,325,Dammam,0,3,108.333333333333,0
M,51,18503.33,58,Abha,0,4,14.5,0
M,53,18800,325,Riyadh,0,3,108.333333333333,0
M,50,21142.63,331,Riyadh,0,5,66.2,0
M,48,11560,292,Riyadh,0,4,73,0
M,47,26600,291,Aljoubail,0,4,72.75,0
M,44,7375,218,Dammam,0,6,36.3333333333333,0
M,54,37110,323,Aljoubail,0,5,64.6,0
M,44,24000,267,Dhahran,0,4,66.75,0
M,55,24196,374,Alahsa,0,5,74.8,0
M,47,16600,275,Taif,0,3,91.6666666666667,0
M,48,25000,226,Jeddeh,0,6,37.6666666666667,0
M,46,34325,297,Jeddeh,0,5,59.4,0
M,55,12218.75,350,Aljoubail,0,4,87.5,0
M,60,9625,390,Jeddeh,0,3,130,0
M,56,35443.75,422,Dhahran,0,2,211,0
M,46,9977.5,265,Khobar,0,5,53,0
M,43,20001.25,295,Dammam,0,4,73.75,0
M,55,46065,432,Dhahran,0,5,86.4,0
M,62,9950,482,Riyadh,3,8,60.25,0
M,61,45000,394,Riyadh,0,9,43.7777777777778,0
M,57,22675,448,Dhahran,0,2,224,0
M,53,3308,305,Khobar,0,6,50.8333333333333,0
M,49,7345.96,226,Khobar,0,12,18.8333333333333,0
M,67,2799,261,Jeddeh,0,9,29,0
M,51,5000,382,Makkah,0,6,63.6666666666667,0
F,50,1710,196,Riyadh,0,3,65.3333333333333,0
M,51,7594,307,Aljoubail,0,8,38.375,0
M,51,3000,213,Sayhat,0,4,53.25,0
M,55,5500,388,Dammam,0,12,32.3333333333333,0
M,46,10305,180,Riyadh,0,3,60,0
M,62,10265.33,315,Jeddeh,0,4,78.75,0
M,64,3000,194,Dammam,0,6,32.3333333333333,0
M,46,33268.75,323,Jeddeh,0,4,80.75,0
M,48,16050,274,Khobar,0,2,137,0
M,52,13750,302,Jeddeh,0,5,60.4,0
M,49,3750,125,Sayhat,0,4,31.25,0
M,44,4750,244,Sayhat,0,12,20.3333333333333,0
M,41,3000,216,Sayhat,0,13,16.6153846153846,0
M,40,3330,193,Sayhat,0,11,17.5454545454545,0
M,45,3600,264,Jeddeh,0,5,52.8,0
M,85,3500,243,Jeddeh,0,4,60.75,0
F,50,5000,94,Jeddeh,0,2,47,0
M,51,5836.25,160,Makkah,0,2,80,0
M,55,4667,177,Riyadh,0,5,35.4,0
F,54,9130,257,Jeddeh,0,5,51.4,0
M,46,12206,294,Jeddeh,0,3,98,0
M,47,42620,297,Riyadh,0,5,59.4,0
M,44,6000,234,Riyadh,0,10,23.4,0
M,55,7355,458,Aljoubail,0,2,229,0
M,52,35918.75,332,Dammam,0,3,110.666666666667,0
M,56,35388,361,Aljoubail,0,3,120.333333333333,0
M,45,28793.75,295,Dhahran,0,3,98.3333333333333,0
M,49,40101.83,272,Riyadh,0,2,136,0
M,52,7150,172,Riyadh,0,2,86,0
M,45,14077.5,275,Riyadh,0,4,68.75,0
M,48,13000,290,Alahsa,0,4,72.5,0
M,56,3000,120,Riyadh,0,5,24,0
M,50,55574.61,299,Riyadh,0,4,74.75,0
M,52,17670,347,Jeddeh,0,4,86.75,0
M,56,15821,374,Yanba a Alsyenayeah,0,3,124.666666666667,0
M,63,8580,493,Riyadh,0,4,123.25,0
M,51,32587.5,267,Dhahran,0,5,53.4,0
M,52,21705,332,Dammam,0,6,55.3333333333333,0
M,48,1500,53,Buraydah,0,5,10.6,0
M,56,3750,292,Jeddeh,0,6,48.6666666666667,0
M,57,6000,348,Jeddeh,0,4,87,0
M,48,10000,160,Riyadh,0,8,20,0
M,46,24115,308,Riyadh,0,4,77,0
M,46,55475,259,Dhahran,0,4,64.75,0
M,54,4280,309,Dammam,0,6,51.5,0
M,50,19863,275,Riyadh,0,5,55,0
M,53,16963.33,246,Alahsa,0,3,82,0
M,49,9625,258,Alahsa,0,7,36.8571428571429,0
M,60,56250,496,Dhahran,0,2,248,0
M,42,5500,83,Riyadh,0,3,27.6666666666667,0
M,41,1500,112,Alahsa,0,9,12.4444444444444,0
M,56,3000,116,Alahsa,0,3,38.6666666666667,0
M,53,32320,344,Aljoubail,0,3,114.666666666667,0
M,56,33153.13,366,Riyadh,0,8,45.75,0
M,55,29562.5,422,Dhahran,0,4,105.5,0
M,57,35118.75,414,Dhahran,0,2,207,0
